,Education,Marital_Status,Income,Recency,Response,Age,Customer_Since,Total_Spent,RatioWines,RatioFruits,RatioMeatProducts,RatioFishProducts,RatioSweetProducts,RatioGoldProds,Total_Accepted_Campaign,Total_Purchase,Total_Web_Engagement
195,0,1,31353.0,24,0,48,182,31,0.3225806451612903,0.0,0.3225806451612903,0.0967741935483871,0.03225806451612903,0.22580645161290322,0,16,9
196,1,1,69661.0,80,0,45,47,834,0.7865707434052758,0.019184652278177457,0.12709832134292565,0.03836930455635491,0.019184652278177457,0.009592326139088728,0,26,10
197,0,1,80067.0,82,0,71,283,1600,0.324375,0.010625,0.508125,0.016875,0.108125,0.031875,1,19,6
198,0,1,86718.0,20,0,71,528,1270,0.27086614173228346,0.14881889763779527,0.3795275590551181,0.03937007874015748,0.025984251968503937,0.13543307086614173,0,19,7
199,1,0,46854.0,81,1,52,90,263,0.3650190114068441,0.0038022813688212928,0.30038022813688214,0.026615969581749048,0.0038022813688212928,0.30038022813688214,1,25,13
200,0,0,69142.0,50,0,73,0,535,0.8373831775700935,0.007476635514018692,0.06355140186915888,0.011214953271028037,0.007476635514018692,0.07289719626168224,1,25,13
201,0,0,75922.0,60,0,57,202,1295,0.20463320463320464,0.10656370656370656,0.42702702702702705,0.17297297297297298,0.01776061776061776,0.07104247104247104,0,19,5
202,0,0,63693.0,63,0,47,258,1150,0.5104347826086957,0.03739130434782609,0.29304347826086957,0.036521739130434785,0.07565217391304348,0.04695652173913043,0,36,17
203,1,1,102160.0,54,1,48,604,1240,0.6153225806451613,0.02338709677419355,0.11129032258064517,0.06129032258064516,0.14193548387096774,0.0467741935483871,3,30,11
204,1,0,40637.0,72,0,60,347,38,0.5789473684210527,0.0,0.34210526315789475,0.0,0.0,0.07894736842105263,0,15,8
205,1,0,18890.0,5,1,41,596,35,0.17142857142857143,0.11428571428571428,0.02857142857142857,0.2,0.05714285714285714,0.42857142857142855,1,10,6
206,0,1,29604.0,88,0,37,203,53,0.1320754716981132,0.11320754716981132,0.24528301886792453,0.1320754716981132,0.11320754716981132,0.2641509433962264,1,15,10
207,1,0,48721.0,50,0,62,412,293,0.2764505119453925,0.06143344709897611,0.3856655290102389,0.16040955631399317,0.04436860068259386,0.07167235494880546,0,25,10
208,0,1,44794.0,99,0,59,21,65,0.8307692307692308,0.0,0.1076923076923077,0.0,0.0,0.06153846153846154,0,13,8
209,0,0,64497.0,17,1,71,657,1804,0.6485587583148559,0.026607538802660754,0.17738359201773837,0.02328159645232816,0.017738359201773836,0.10643015521064302,1,38,19
210,0,1,46097.0,11,0,69,455,241,0.2987551867219917,0.0995850622406639,0.2821576763485477,0.2697095435684647,0.016597510373443983,0.03319502074688797,0,20,7
211,0,1,77972.0,18,0,71,103,1101,0.5567665758401453,0.019981834695731154,0.28973660308810173,0.02997275204359673,0.09264305177111716,0.010899182561307902,0,21,5
212,1,1,44377.0,70,0,57,632,264,0.8484848484848485,0.0,0.11363636363636363,0.0,0.0,0.03787878787878788,0,29,13
213,1,1,46014.0,21,0,51,524,541,0.7578558225508318,0.0,0.10905730129390019,0.03512014787430684,0.0166358595194085,0.08133086876155268,0,35,14
214,0,1,70951.0,66,0,40,421,1198,0.1994991652754591,0.008347245409015025,0.46243739565943237,0.21202003338898165,0.07262103505843072,0.045075125208681135,0,18,4
215,0,1,41443.0,79,0,48,89,482,0.35477178423236516,0.014522821576763486,0.35477178423236516,0.05186721991701245,0.03941908713692946,0.18464730290456433,0,29,16
216,1,0,52195.0,2,0,47,48,17,0.7058823529411765,0.0,0.23529411764705882,0.0,0.0,0.058823529411764705,0,15,9
217,1,1,83790.0,81,0,77,226,1615,0.6662538699690402,0.009907120743034056,0.2582043343653251,0.026006191950464396,0.029721362229102165,0.009907120743034056,2,28,11
218,1,0,44551.0,24,0,71,302,285,0.6385964912280702,0.014035087719298246,0.11578947368421053,0.0,0.0,0.23157894736842105,0,20,11
219,0,1,69508.0,48,0,45,592,1135,0.7259911894273128,0.028193832599118944,0.14273127753303966,0.03700440528634361,0.028193832599118944,0.03788546255506608,0,35,17
220,1,1,45204.0,93,0,37,79,114,0.2631578947368421,0.09649122807017543,0.21929824561403508,0.2543859649122807,0.008771929824561403,0.15789473684210525,0,11,4
221,0,1,72460.0,56,0,56,227,1047,0.3600764087870105,0.009551098376313277,0.5157593123209169,0.07640878701050621,0.02865329512893983,0.009551098376313277,0,17,4
222,1,1,77622.0,3,0,55,76,714,0.7282913165266106,0.00980392156862745,0.21568627450980393,0.02661064425770308,0.0,0.0196078431372549,0,27,9
223,1,1,30732.0,44,0,45,540,185,0.8378378378378378,0.005405405405405406,0.13513513513513514,0.0,0.005405405405405406,0.016216216216216217,0,22,12
224,0,0,63887.0,38,0,63,659,1245,0.7204819277108434,0.018473895582329317,0.16626506024096385,0.012048192771084338,0.008835341365461847,0.07389558232931727,0,39,15
225,0,1,42011.0,46,0,47,460,189,0.6931216931216931,0.0,0.08465608465608465,0.010582010582010581,0.005291005291005291,0.20634920634920634,0,21,11
226,0,1,51369.0,84,0,49,612,576,0.515625,0.012152777777777778,0.1371527777777778,0.0,0.019097222222222224,0.3159722222222222,0,25,16
227,0,0,51537.0,27,0,73,567,1103,0.71350861287398,0.01813236627379873,0.18495013599274707,0.0,0.0,0.08340888485947416,0,27,10
228,1,1,79930.0,72,0,53,690,1753,0.4517969195664575,0.04905875641756988,0.42213348545350826,0.03822019395322305,0.029092983456930975,0.009697661152310326,0,19,5
229,1,1,34320.0,66,0,39,133,17,0.23529411764705882,0.058823529411764705,0.5294117647058824,0.17647058823529413,0.0,0.0,0,13,9
230,0,0,37070.0,30,1,59,466,433,0.5334872979214781,0.016166281755196306,0.3163972286374134,0.009237875288683603,0.03464203233256351,0.09006928406466513,0,32,12
231,1,0,81975.0,2,0,63,540,1588,0.6190176322418136,0.04785894206549118,0.11586901763224182,0.11335012594458438,0.08690176322418136,0.01700251889168766,1,22,13
232,0,1,38590.0,65,0,54,410,22,0.13636363636363635,0.045454545454545456,0.36363636363636365,0.18181818181818182,0.13636363636363635,0.13636363636363635,0,13,9
233,0,0,15033.0,37,0,74,74,19,0.0,0.21052631578947367,0.2631578947368421,0.3157894736842105,0.0,0.21052631578947367,0,8,4
234,1,1,62745.0,89,0,60,463,1117,0.5031333930170099,0.018800358102059087,0.41539838854073413,0.025067144136078783,0.008952551477170993,0.02864816472694718,0,35,12
235,1,1,22212.0,49,0,50,202,69,0.07246376811594203,0.13043478260869565,0.2898550724637681,0.08695652173913043,0.11594202898550725,0.30434782608695654,0,15,8
236,1,1,23661.0,46,0,43,207,23,0.782608695652174,0.0,0.17391304347826086,0.0,0.0,0.043478260869565216,0,13,8
237,1,0,79761.0,32,0,67,268,605,0.6859504132231405,0.008264462809917356,0.2049586776859504,0.024793388429752067,0.05785123966942149,0.01818181818181818,0,23,8
238,0,0,7500.0,54,0,52,185,57,0.08771929824561403,0.05263157894736842,0.17543859649122806,0.21052631578947367,0.12280701754385964,0.3508771929824561,0,19,10
240,0,0,73455.0,98,0,57,244,2088,0.4315134099616858,0.02921455938697318,0.3625478927203065,0.08908045977011494,0.07806513409961686,0.009578544061302681,1,25,9
241,0,1,64961.0,97,0,67,553,1009,0.3785926660059465,0.11298315163528246,0.27353815659068387,0.07433102081268583,0.12289395441030723,0.03766105054509415,0,20,9
242,0,0,22804.0,75,0,54,333,26,0.5384615384615384,0.038461538461538464,0.2692307692307692,0.07692307692307693,0.038461538461538464,0.038461538461538464,0,15,11
243,0,1,73687.0,8,1,35,213,1627,0.3435771358328211,0.0940381069452981,0.3091579594345421,0.13398893669330056,0.007990165949600492,0.11124769514443761,1,24,5
244,0,1,61074.0,37,0,67,681,1102,0.7159709618874773,0.0,0.1206896551724138,0.0,0.025408348457350273,0.13793103448275862,0,39,18
245,1,1,31686.0,31,0,61,24,17,0.6470588235294118,0.0,0.29411764705882354,0.0,0.0,0.058823529411764705,0,14,7
246,0,1,80134.0,40,1,53,405,1690,0.7207100591715976,0.009467455621301775,0.16094674556213018,0.06153846153846154,0.0,0.047337278106508875,3,23,11
247,0,1,75027.0,74,0,72,536,1390,0.6654676258992805,0.0460431654676259,0.12877697841726618,0.09568345323741007,0.008633093525179856,0.05539568345323741,0,27,14
248,1,1,67546.0,90,0,37,667,2126,0.4063969896519285,0.06302916274694262,0.36124176857949203,0.07055503292568203,0.017873941674506115,0.08090310442144873,0,23,7
249,1,1,65176.0,57,0,56,608,1531,0.6270411495754409,0.018288700195950358,0.11952971913781842,0.14369693011103854,0.045721750489875895,0.045721750489875895,0,32,15
250,1,0,31160.0,59,0,50,286,64,0.25,0.046875,0.390625,0.09375,0.015625,0.203125,0,16,10
251,0,0,29938.0,52,0,40,245,26,0.11538461538461539,0.11538461538461539,0.2692307692307692,0.0,0.07692307692307693,0.4230769230769231,0,13,7
252,0,0,102692.0,5,1,51,450,1112,0.1510791366906475,0.13309352517985612,0.39928057553956836,0.02877697841726619,0.15467625899280577,0.13309352517985612,4,31,8
253,1,1,26490.0,92,0,67,645,210,0.21428571428571427,0.22380952380952382,0.24761904761904763,0.1,0.09523809523809523,0.11904761904761904,0,17,9
254,0,1,75702.0,77,0,58,669,1148,0.5662020905923345,0.024390243902439025,0.3074912891986063,0.039198606271777,0.036585365853658534,0.02613240418118467,0,36,12
255,1,0,30899.0,35,0,51,624,33,0.7272727272727273,0.0,0.24242424242424243,0.0,0.0,0.030303030303030304,0,13,7
256,1,1,63342.0,48,0,64,621,1101,0.8337874659400545,0.01907356948228883,0.10717529518619437,0.011807447774750226,0.009082652134423252,0.01907356948228883,1,26,14
257,0,0,45989.0,97,0,61,615,322,0.42857142857142855,0.10248447204968944,0.2701863354037267,0.08695652173913043,0.07453416149068323,0.037267080745341616,0,20,6
258,0,0,18701.0,95,0,61,390,44,0.2727272727272727,0.09090909090909091,0.045454545454545456,0.22727272727272727,0.13636363636363635,0.22727272727272727,0,17,7
259,1,0,40737.0,24,0,68,203,17,0.6470588235294118,0.0,0.23529411764705882,0.0,0.0,0.11764705882352941,0,15,9
260,0,0,15287.0,60,1,46,627,31,0.03225806451612903,0.06451612903225806,0.25806451612903225,0.12903225806451613,0.0967741935483871,0.41935483870967744,1,14,8
261,1,0,69674.0,46,0,57,403,845,0.6556213017751479,0.0485207100591716,0.25443786982248523,0.01301775147928994,0.0,0.028402366863905324,0,32,15
262,1,1,44159.0,85,0,55,12,275,0.6072727272727273,0.007272727272727273,0.22545454545454546,0.08727272727272728,0.04727272727272727,0.025454545454545455,0,21,9
263,1,1,37717.0,31,0,47,583,25,0.36,0.0,0.24,0.16,0.04,0.2,0,14,10
264,1,1,43776.0,9,1,73,511,275,0.6436363636363637,0.007272727272727273,0.2581818181818182,0.01090909090909091,0.007272727272727273,0.07272727272727272,0,27,13
265,1,1,38179.0,30,0,59,472,90,0.4222222222222222,0.044444444444444446,0.24444444444444444,0.044444444444444446,0.022222222222222223,0.2222222222222222,0,20,10
266,0,1,80124.0,47,0,62,3,1495,0.3230769230769231,0.05618729096989967,0.2662207357859532,0.13712374581939799,0.05618729096989967,0.16120401337792642,1,20,4
267,1,1,38097.0,70,1,55,622,184,0.41847826086956524,0.010869565217391304,0.19021739130434784,0.0,0.005434782608695652,0.375,1,20,10
268,0,1,72940.0,13,0,55,375,981,0.18552497451580022,0.07543323139653414,0.3037716615698267,0.1651376146788991,0.15188583078491336,0.11824668705402651,0,14,4
269,0,1,22070.0,11,0,55,268,67,0.14925373134328357,0.1044776119402985,0.2835820895522388,0.11940298507462686,0.029850746268656716,0.31343283582089554,0,15,8
270,0,0,69267.0,31,1,72,645,1635,0.4758409785932722,0.02691131498470948,0.3051987767584098,0.0581039755351682,0.044648318042813454,0.08929663608562691,0,21,10
271,1,0,31788.0,15,0,42,101,60,0.26666666666666666,0.11666666666666667,0.38333333333333336,0.0,0.13333333333333333,0.1,0,16,8
272,1,1,61905.0,2,0,50,145,231,0.7229437229437229,0.0,0.18614718614718614,0.025974025974025976,0.008658008658008658,0.05627705627705628,0,18,9
273,0,1,29315.0,55,0,65,84,48,0.2708333333333333,0.041666666666666664,0.2916666666666667,0.16666666666666666,0.14583333333333334,0.08333333333333333,0,18,8
274,0,0,33378.0,38,0,62,508,99,0.3333333333333333,0.06060606060606061,0.40404040404040403,0.030303030303030304,0.0707070707070707,0.10101010101010101,0,18,9
275,1,1,66313.0,86,0,62,286,770,0.8116883116883117,0.00909090909090909,0.12857142857142856,0.012987012987012988,0.02857142857142857,0.00909090909090909,0,28,10
276,0,0,60714.0,56,1,69,528,957,0.22570532915360503,0.16927899686520376,0.23406478578892373,0.10553814002089865,0.0961337513061651,0.16927899686520376,0,28,12
277,1,1,77882.0,29,0,44,60,818,0.08312958435207823,0.15770171149144255,0.4841075794621027,0.22982885085574573,0.02689486552567237,0.018337408312958436,0,13,4
278,1,0,69867.0,30,1,39,453,925,0.2118918918918919,0.0,0.5535135135135135,0.03567567567567568,0.14054054054054055,0.05837837837837838,1,18,4
279,1,0,63841.0,64,0,57,434,908,0.6993392070484582,0.016519823788546256,0.11013215859030837,0.022026431718061675,0.007709251101321586,0.14427312775330398,0,29,15
280,0,1,24480.0,46,0,44,503,102,0.0392156862745098,0.18627450980392157,0.08823529411764706,0.27450980392156865,0.24509803921568626,0.16666666666666666,0,18,10
281,0,1,51369.0,84,0,49,612,576,0.515625,0.012152777777777778,0.1371527777777778,0.0,0.019097222222222224,0.3159722222222222,0,25,16
282,0,1,37760.0,20,0,79,667,317,0.26498422712933756,0.015772870662460567,0.11987381703470032,0.47318611987381703,0.03785488958990536,0.08832807570977919,0,20,11
283,1,1,65640.0,74,0,51,120,461,0.44251626898047725,0.015184381778741865,0.3232104121475054,0.04338394793926247,0.03253796095444685,0.14316702819956617,0,18,7
284,1,1,44319.0,18,0,50,73,37,0.7027027027027027,0.0,0.21621621621621623,0.0,0.0,0.08108108108108109,0,14,7
285,0,1,30631.0,75,0,51,352,70,0.21428571428571427,0.08571428571428572,0.2857142857142857,0.05714285714285714,0.07142857142857142,0.2857142857142857,0,15,10
286,0,1,75278.0,17,0,73,516,930,0.32688172043010755,0.1053763440860215,0.24731182795698925,0.16129032258064516,0.07956989247311828,0.07956989247311828,0,26,9
288,0,0,79946.0,19,0,59,48,1478,0.2672530446549391,0.12381596752368065,0.38227334235453314,0.11231393775372124,0.09539918809201624,0.018944519621109608,0,25,8
289,1,0,35416.0,62,0,76,381,390,0.6358974358974359,0.007692307692307693,0.2076923076923077,0.010256410256410256,0.007692307692307693,0.13076923076923078,0,24,15
290,1,1,32414.0,11,0,41,360,52,0.38461538461538464,0.11538461538461539,0.09615384615384616,0.0,0.17307692307692307,0.23076923076923078,1,12,8
291,0,1,38361.0,74,0,56,184,137,0.2846715328467153,0.0,0.40875912408759124,0.145985401459854,0.058394160583941604,0.10218978102189781,0,18,10
292,0,1,82497.0,32,0,45,606,1919,0.40489838457529964,0.0672225117248567,0.2985930171964565,0.11255862428348098,0.010943199583116207,0.10578426263679,1,23,6
293,0,1,16626.0,76,0,54,165,68,0.11764705882352941,0.04411764705882353,0.3235294117647059,0.3088235294117647,0.014705882352941176,0.19117647058823528,0,20,12
294,0,1,29672.0,6,0,60,474,25,0.36,0.04,0.12,0.0,0.16,0.32,0,12,6
295,1,1,55951.0,62,0,73,675,1374,0.9032023289665211,0.0,0.05822416302765648,0.0,0.009461426491994178,0.02911208151382824,2,32,11
296,1,0,35388.0,20,0,37,479,32,0.1875,0.125,0.21875,0.125,0.09375,0.25,0,13,8
297,1,1,42386.0,43,0,39,532,100,0.65,0.04,0.16,0.0,0.04,0.11,0,16,11
298,0,0,68627.0,45,0,43,533,825,0.47878787878787876,0.01818181818181818,0.3187878787878788,0.07272727272727272,0.06545454545454546,0.04606060606060606,0,13,3
299,1,0,57912.0,34,0,60,104,916,0.8744541484716157,0.0,0.08733624454148471,0.0,0.0,0.03820960698689956,1,34,13
300,0,0,35246.0,53,0,67,74,62,0.5806451612903226,0.0,0.1935483870967742,0.03225806451612903,0.03225806451612903,0.16129032258064516,0,18,8
301,1,1,58821.0,44,0,69,260,728,0.7046703296703297,0.019230769230769232,0.21153846153846154,0.0260989010989011,0.0,0.038461538461538464,0,28,15
302,1,1,46377.0,89,0,47,120,90,0.4111111111111111,0.0,0.5111111111111111,0.044444444444444446,0.03333333333333333,0.0,0,12,6
303,0,0,39747.0,43,0,37,77,273,0.29304029304029305,0.054945054945054944,0.34065934065934067,0.07326007326007326,0.047619047619047616,0.19047619047619047,0,22,13
304,0,1,23976.0,68,0,41,184,66,0.21212121212121213,0.015151515151515152,0.3181818181818182,0.030303030303030304,0.045454545454545456,0.3787878787878788,0,18,10
305,1,1,80950.0,44,0,64,458,1213,0.43281121187139326,0.12118713932399011,0.09233305853256389,0.18054410552349548,0.12118713932399011,0.05193734542456719,1,25,8
306,0,0,27038.0,64,1,59,649,107,0.009345794392523364,0.24299065420560748,0.2336448598130841,0.1588785046728972,0.21495327102803738,0.14018691588785046,0,16,12
307,0,0,77457.0,85,0,78,116,1157,0.5834053586862575,0.00950734658599827,0.34572169403630076,0.01296456352636128,0.03889369057908384,0.00950734658599827,1,19,3
308,1,1,64100.0,93,0,61,292,546,0.9322344322344323,0.0,0.04945054945054945,0.0,0.0,0.018315018315018316,1,26,15
309,1,1,42670.0,12,0,33,428,241,0.6390041493775933,0.008298755186721992,0.1908713692946058,0.08298755186721991,0.016597510373443983,0.06224066390041494,0,15,8
310,0,0,12571.0,86,0,49,162,53,0.05660377358490566,0.09433962264150944,0.2641509433962264,0.03773584905660377,0.22641509433962265,0.32075471698113206,0,18,9
311,0,1,22574.0,28,0,58,244,37,0.6756756756756757,0.0,0.21621621621621623,0.05405405405405406,0.0,0.05405405405405406,0,17,9
313,1,0,70893.0,42,0,49,508,1508,0.5092838196286472,0.029177718832891247,0.3720159151193634,0.05106100795755968,0.029177718832891247,0.009283819628647215,0,26,9
314,0,1,54198.0,13,0,59,194,235,0.7872340425531915,0.0,0.11914893617021277,0.01276595744680851,0.00851063829787234,0.07234042553191489,0,22,7
315,1,1,28839.0,86,0,69,110,32,0.75,0.0,0.21875,0.0,0.0,0.03125,0,14,7
316,0,1,40321.0,59,0,53,335,102,0.43137254901960786,0.0392156862745098,0.20588235294117646,0.058823529411764705,0.0,0.2647058823529412,0,17,10
317,0,0,66503.0,30,0,40,684,401,0.22693266832917705,0.1596009975062344,0.3192019950124688,0.16209476309226933,0.007481296758104738,0.12468827930174564,0,19,7
318,0,1,30833.0,33,0,74,348,28,0.39285714285714285,0.0,0.25,0.10714285714285714,0.03571428571428571,0.21428571428571427,0,13,6
320,0,1,64795.0,23,0,54,528,680,0.6058823529411764,0.007352941176470588,0.175,0.05588235294117647,0.04264705882352941,0.11323529411764706,0,24,5
321,0,1,34421.0,81,0,51,363,30,0.1,0.1,0.23333333333333334,0.2,0.06666666666666667,0.3,0,12,8
322,1,0,47025.0,6,0,60,140,20,0.8,0.0,0.15,0.0,0.0,0.05,0,13,8
323,1,0,64325.0,41,0,64,507,1307,0.5592960979342004,0.045906656465187455,0.2700841622035195,0.05967865340474369,0.009181331293037491,0.0558530986993114,0,31,17
324,0,0,40464.0,78,0,72,534,630,0.6730158730158731,0.026984126984126985,0.1873015873015873,0.011111111111111112,0.03650793650793651,0.06507936507936508,0,33,16
325,0,1,62187.0,49,0,68,359,1283,0.61730319563523,0.0,0.21434138737334374,0.03507404520654715,0.03507404520654715,0.09820732657833203,0,21,7
326,1,0,14849.0,39,0,49,362,65,0.3230769230769231,0.03076923076923077,0.4307692307692308,0.046153846153846156,0.03076923076923077,0.13846153846153847,0,18,10
327,0,1,27255.0,3,0,41,234,37,0.5945945945945946,0.02702702702702703,0.2972972972972973,0.0,0.02702702702702703,0.05405405405405406,0,13,8
328,1,1,54432.0,37,0,75,416,38,0.868421052631579,0.0,0.13157894736842105,0.0,0.0,0.0,0,12,5
329,1,0,29999.0,22,0,39,501,160,0.425,0.04375,0.36875,0.0625,0.03125,0.06875,0,21,11
330,0,0,24072.0,79,0,42,439,23,0.391304347826087,0.043478260869565216,0.2608695652173913,0.13043478260869565,0.0,0.17391304347826086,0,13,9
331,1,0,33996.0,46,0,36,291,71,0.5633802816901409,0.028169014084507043,0.2112676056338028,0.11267605633802817,0.0,0.08450704225352113,0,10,5
332,1,1,66334.0,82,1,69,452,1161,0.7829457364341085,0.009474590869939707,0.18776916451335057,0.0,0.0,0.019810508182601206,0,25,14
